latitude,longitude,site_name,marine_animal,scientific_name,month,hour_of_day,is_day,is_peak_sun_hours,wave_height,wave_direction,sea_surface_temperature,ocean_current_velocity,ocean_current_direction,sea_level_height_msl,uv_index_max,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,wind_speed_120m,wind_direction_120m,pressure_msl,surface_pressure,typical_depth,animal_probability,best_months,weather_condition,notes,safety_score,verdict,recommended_suit,recommended_spf
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,8,10,1,1,0.4,337,26.5,1.35,298,0.45,6.3,28.6,45,15,7.8,2.7,290,1012.8,1006.9,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,67,Safe,3mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,3,16,1,0,0.42,229,21.7,0.9,171,0.2,3.7,22.4,49,71,6.7,13.3,353,1015.7,1006.6,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,76,Safe,5mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,4,13,1,1,1.68,293,22.4,0.25,291,0.24,7.9,23.6,79,53,6.5,7.3,95,1014.3,1015.9,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,70,Safe,5mm wetsuit,SPF 50+
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,4,14,1,1,0.5,343,20.6,1.25,336,-0.4,6.3,22.5,46,61,4.1,5.1,125,1023.4,1011.4,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,68,Safe,5mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,5,14,1,1,3.09,212,23.7,0.25,152,0.1,5.4,24.3,78,49,4.9,5.7,308,1014.3,1016.1,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,49,Unsafe,5mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,8,18,1,0,0.48,355,27.3,0.21,312,-0.31,6.9,28.5,53,33,4.7,7.5,68,1016.3,1017.5,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,89,Safe,3mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,4,9,1,0,2.0,240,24.9,0.14,273,-0.26,4.3,26.4,89,59,0.3,13.4,312,1015.9,1017.8,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,67,Safe,3mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,10,13,1,1,0.6,272,26.5,0.17,201,-0.11,6.7,28.5,85,1,4.7,11.9,234,1022.0,1007.4,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,88,Safe,3mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,11,16,1,0,1.92,324,27.3,0.7,99,0.07,3.4,29.8,79,39,5.9,4.5,126,1019.3,1010.0,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,57,Unsafe,3mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,4,9,1,0,0.6,351,23.4,0.86,302,0.06,5.9,26.2,41,28,1.1,4.8,297,1022.7,1008.9,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,74,Safe,5mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,8,7,1,0,1.21,67,25.4,0.74,118,0.44,6.3,25.5,43,33,3.8,9.3,314,1013.2,1004.2,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,67,Safe,3mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,8,11,1,1,0.93,26,27.4,1.34,117,-0.49,6.0,28.9,69,21,4.8,5.2,53,1009.4,1003.2,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,59,Unsafe,3mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,5,6,1,0,1.06,3,20.1,0.45,253,0.11,3.5,20.7,58,57,2.9,12.6,291,1021.1,1010.8,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,75,Safe,5mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,8,7,1,0,1.51,181,27.4,0.87,176,-0.13,6.4,29.6,52,49,5.2,6.7,208,1018.7,1008.7,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,60,Safe,3mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,1,15,1,1,1.1,124,16.4,0.75,160,-0.21,3.5,18.1,86,33,5.2,2.0,228,1010.1,1007.4,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,61,Safe,semi-dry suit,SPF 30
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,6,18,1,0,2.09,79,27.1,0.14,340,0.04,3.5,30.1,40,53,6.2,4.3,159,1005.2,1003.5,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,66,Safe,3mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,10,14,1,1,2.37,12,22.7,0.11,277,0.17,8.0,25.2,68,70,7.9,7.1,213,1020.6,1001.9,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,62,Safe,5mm wetsuit,SPF 50+
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,10,17,1,0,0.24,35,23.4,0.19,131,0.47,2.1,24.5,64,20,1.8,3.2,211,1011.9,1013.5,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,93,Safe,5mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,3,13,1,1,2.94,95,20.5,0.54,184,0.47,7.8,20.5,46,36,7.9,1.4,276,1011.0,1017.1,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,45,Unsafe,5mm wetsuit,SPF 50+
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,10,13,1,1,1.9,152,27.4,1.08,52,0.09,7.9,28.0,47,37,7.4,11.5,309,1016.7,1013.4,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,50,Unsafe,3mm wetsuit,SPF 50+
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,12,16,1,0,2.47,281,19.3,0.94,295,-0.15,4.5,21.1,59,34,2.7,10.1,261,1005.9,1016.7,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,43,Unsafe,semi-dry suit,SPF 30
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,2,16,1,0,2.4,17,23.4,0.41,74,0.46,5.0,24.2,70,11,1.7,7.9,299,1021.8,1017.4,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,56,Unsafe,5mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,1,17,1,0,2.76,25,16.6,0.86,91,0.38,5.3,18.3,65,5,3.5,3.9,337,1018.2,1010.5,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,35,Unsafe,semi-dry suit,SPF 50
25.49256,56.36411,Snoopy Island,Green sea turtle,Chelonia mydas,6,17,1,0,2.41,277,27.4,1.12,100,0.47,5.1,29.1,57,40,7.1,9.6,116,1018.1,1008.7,3-20,65,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Most sightings in shallows. Better on calm sea days.,41,Unsafe,3mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,7,6,1,0,0.2,302,29.7,0.81,249,0.5,6.5,32.1,90,8,7.8,12.8,274,1023.5,1009.7,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,81,Safe,light wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,4,12,1,1,2.84,252,27.5,0.34,309,-0.42,7.5,29.5,83,75,1.6,7.2,148,1013.8,1006.6,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,51,Unsafe,3mm wetsuit,SPF 50+
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,11,8,1,0,0.31,330,26.8,1.01,204,-0.25,5.6,27.4,74,75,1.0,12.0,30,1009.8,1017.8,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,75,Safe,3mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,5,8,1,0,1.65,55,20.3,0.53,14,0.33,5.5,21.5,53,15,0.6,8.8,85,1020.5,1017.0,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,65,Safe,5mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,3,13,1,1,1.58,288,25.3,0.28,321,0.44,9.2,25.6,81,57,3.8,13.9,273,1012.5,1016.8,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,61,Safe,3mm wetsuit,SPF 50+
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,4,9,1,0,2.61,280,20.4,1.26,159,-0.06,2.2,21.6,71,52,4.2,6.1,274,1020.0,1010.0,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,36,Unsafe,5mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,6,11,1,1,1.68,283,29.3,0.69,329,0.09,7.7,31.5,42,71,6.7,4.9,242,1011.3,1012.1,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,61,Safe,light wetsuit,SPF 50+
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,9,13,1,1,1.31,56,22.9,1.2,136,-0.11,5.1,25.0,49,45,2.1,13.3,85,1022.4,1010.4,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,56,Unsafe,5mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,6,6,1,0,2.97,213,30.6,0.96,15,-0.11,5.5,33.3,73,12,0.2,7.4,215,1021.3,1007.0,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,36,Unsafe,light wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,6,13,1,1,2.53,146,27.7,0.33,333,-0.47,5.0,30.2,50,72,1.9,11.2,253,1022.9,1006.6,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,55,Unsafe,3mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,8,18,1,0,1.76,119,25.8,0.95,339,-0.08,3.3,27.1,78,19,1.1,6.7,119,1020.6,1018.1,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,55,Unsafe,3mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,9,8,1,0,0.42,300,27.9,0.2,272,0.23,4.1,30.4,76,17,5.0,6.7,224,1008.2,1018.4,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,90,Safe,3mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,1,16,1,0,2.48,154,22.5,0.54,294,0.41,5.1,25.2,45,34,4.8,3.0,161,1006.0,1004.4,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,52,Unsafe,5mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,9,6,1,0,2.92,260,20.9,0.6,92,-0.37,6.0,22.5,61,19,2.7,12.0,180,1016.3,1008.3,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,44,Unsafe,5mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,2,6,1,0,0.99,151,22.1,1.37,344,0.15,2.5,22.1,46,33,5.1,13.2,258,1011.1,1015.6,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,58,Unsafe,5mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,3,6,1,0,1.06,36,25.0,1.28,89,0.3,4.7,27.0,66,63,2.2,8.5,68,1021.2,1013.1,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,58,Unsafe,3mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,8,7,1,0,0.43,124,29.9,0.96,221,-0.01,3.4,32.8,51,75,2.6,9.8,117,1014.2,1004.4,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,74,Safe,light wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,8,10,1,1,1.58,100,25.9,0.56,178,-0.35,6.9,27.7,42,76,7.8,12.4,134,1022.4,1014.9,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,65,Safe,3mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,1,11,1,1,0.38,214,23.7,0.3,332,-0.0,4.3,23.8,77,18,5.9,4.3,95,1005.1,1016.4,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,88,Safe,5mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,1,11,1,1,0.98,71,22.0,0.35,36,0.45,3.3,24.8,78,31,5.0,10.0,33,1008.0,1010.6,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,78,Safe,5mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,1,10,1,1,2.59,307,23.8,1.05,47,0.36,6.7,25.2,75,14,1.2,8.9,172,1019.1,1014.4,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,40,Unsafe,5mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,1,10,1,1,2.19,43,22.6,0.22,292,-0.29,4.9,22.8,70,80,6.7,12.9,345,1019.7,1012.4,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,63,Safe,5mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,5,13,1,1,0.44,64,22.8,0.7,7,-0.28,8.9,24.4,60,70,0.9,5.7,104,1022.4,1003.6,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,69,Safe,5mm wetsuit,SPF 50+
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,6,13,1,1,1.83,175,28.7,1.27,146,-0.33,6.2,30.1,84,25,1.8,12.0,40,1023.3,1006.8,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,47,Unsafe,light wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,5,8,1,0,2.92,225,20.7,0.48,308,0.37,4.0,21.5,52,62,5.4,12.6,13,1011.6,1017.6,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,47,Unsafe,5mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,1,14,1,1,1.04,313,22.4,0.36,267,-0.42,6.6,22.5,84,32,1.6,10.7,113,1017.0,1009.6,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,77,Safe,5mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,10,17,1,0,2.34,125,22.3,0.22,112,0.14,3.1,22.9,87,57,6.5,13.0,23,1010.5,1017.9,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,61,Safe,5mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,9,12,1,1,2.37,139,22.4,0.25,249,-0.43,5.2,24.8,56,25,4.5,8.4,40,1013.6,1002.9,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,59,Unsafe,5mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,10,14,1,1,2.46,109,23.5,1.35,290,-0.01,7.5,25.4,59,36,7.1,8.4,283,1021.9,1007.0,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,36,Unsafe,5mm wetsuit,SPF 50+
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,2,7,1,0,2.25,96,18.9,0.13,256,-0.17,3.3,21.8,54,69,6.4,9.2,5,1017.4,1003.1,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,61,Safe,semi-dry suit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,4,17,1,0,3.08,239,22.2,0.79,39,-0.1,3.4,25.0,47,80,3.0,2.1,349,1007.4,1018.6,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,38,Unsafe,5mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,6,15,1,1,1.53,241,27.6,0.17,269,-0.08,9.2,27.8,68,65,2.7,1.9,183,1006.0,1007.0,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,64,Safe,3mm wetsuit,SPF 50+
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,12,9,1,0,1.02,288,20.5,0.29,171,-0.1,5.2,21.8,62,69,4.3,7.0,338,1016.6,1015.5,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,79,Safe,5mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,3,7,1,0,2.5,209,20.5,1.18,255,0.22,4.0,20.6,43,10,0.2,3.4,72,1018.4,1013.7,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,39,Unsafe,5mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,2,11,1,1,0.71,292,21.6,1.29,296,-0.13,9.9,22.3,42,8,5.0,6.1,20,1007.3,1003.1,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,54,Unsafe,5mm wetsuit,SPF 50+
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,6,10,1,1,1.79,67,29.5,0.48,133,0.23,10.5,31.6,75,47,0.9,13.5,352,1019.4,1015.5,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,54,Unsafe,light wetsuit,SPF 50+
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,1,10,1,1,2.68,292,22.9,1.11,58,0.4,5.9,23.8,61,49,1.6,5.0,7,1005.1,1005.7,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,38,Unsafe,5mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,5,9,1,0,1.57,216,21.8,1.02,38,0.03,3.7,23.2,50,36,0.6,7.7,154,1006.8,1017.7,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,56,Unsafe,5mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,9,12,1,1,2.13,28,23.1,0.43,116,0.4,4.9,23.4,87,23,7.1,5.1,122,1009.7,1015.0,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,59,Unsafe,5mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,2,8,1,0,1.06,136,19.7,0.22,112,-0.42,4.2,22.0,79,47,6.2,1.6,340,1013.8,1008.2,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,79,Safe,semi-dry suit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,11,9,1,0,2.65,231,25.2,0.39,72,0.32,5.2,27.4,60,11,6.4,8.9,7,1014.5,1012.9,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,52,Unsafe,3mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,7,6,1,0,2.57,180,30.1,1.36,87,0.34,6.7,31.0,84,33,7.1,10.4,209,1014.2,1009.3,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,34,Unsafe,light wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,2,6,1,0,0.89,167,23.2,0.85,207,-0.41,3.2,25.2,46,72,0.9,6.7,350,1018.2,1015.8,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,70,Safe,5mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,10,16,1,0,1.69,276,21.5,0.42,54,0.05,5.1,23.1,41,45,5.6,1.4,89,1006.6,1013.7,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,66,Safe,5mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,9,9,1,0,1.91,35,21.5,0.21,160,-0.19,3.4,23.3,43,78,6.7,13.7,166,1005.5,1014.8,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,67,Safe,5mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,4,18,1,0,2.0,310,20.6,1.22,37,0.19,3.9,23.1,49,18,2.5,1.2,1,1019.5,1006.8,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,46,Unsafe,5mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,9,6,1,0,0.21,133,25.1,0.49,53,-0.26,2.9,27.6,89,49,4.0,2.4,216,1009.9,1011.6,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,87,Safe,3mm wetsuit,SPF 30
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,5,15,1,1,0.46,105,26.7,1.26,64,-0.27,7.8,28.2,64,28,1.3,11.1,34,1023.9,1000.8,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,68,Safe,3mm wetsuit,SPF 50+
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,5,14,1,1,2.89,245,25.3,1.39,164,0.26,6.5,26.4,82,77,0.9,12.5,313,1007.5,1017.1,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,29,Unsafe,3mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,8,6,1,0,2.05,260,26.4,1.09,46,-0.24,6.2,28.0,82,21,4.8,12.6,9,1022.7,1018.0,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,47,Unsafe,3mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,9,8,1,0,0.21,217,27.7,1.01,291,-0.29,5.7,29.1,89,55,4.4,11.7,197,1012.9,1014.5,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,77,Safe,3mm wetsuit,SPF 50
25.49256,56.36411,Snoopy Island,Hawksbill sea turtle,Eretmochelys imbricata,6,9,1,0,1.56,358,26.1,0.28,341,0.14,4.5,27.5,84,48,6.3,12.6,228,1015.4,1003.5,3-20,50,Oct-May,Sunny: good. Overcast: good. Rain: fair. Windy: poor.,Often near reefs and coral bommies.,71,Safe,3mm wetsuit,SPF 30
